num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,status_type_link,status_type_photo,status_type_status,status_type_video
10,0,0,9,0,0,0,0,0,0.0,0.0,0.0,1.0
56,11,18,22,134,1,0,0,0,0.0,0.0,0.0,1.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
2,0,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0
9,0,0,8,0,0,0,0,0,0.0,0.0,0.0,1.0
42,11,15,24,59,0,2,4,3,0.0,0.0,0.0,1.0
2,0,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0
2,0,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0
23,5,15,14,29,0,4,0,0,0.0,0.0,0.0,1.0
4,0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0
4,0,0,4,0,0,0,0,0,0.0,1.0,0.0,0.0
6,0,0,5,1,0,0,0,0,0.0,1.0,0.0,0.0
11,0,0,10,0,0,0,0,0,0.0,0.0,0.0,1.0
1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0
62,21,23,32,106,4,2,4,3,0.0,0.0,0.0,1.0
3,0,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0
3,0,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0
6,0,0,5,0,0,0,0,0,0.0,0.0,0.0,1.0
1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0
60,12,26,37,80,1,2,0,0,0.0,0.0,0.0,1.0
8,0,0,7,0,0,0,0,0,0.0,1.0,0.0,0.0
2,0,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0
56,16,17,31,92,1,2,4,3,0.0,0.0,0.0,1.0
1,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0
4,0,0,3,1,0,0,0,0,0.0,1.0,0.0,0.0
82,46,35,47,125,1,4,0,0,0.0,0.0,0.0,1.0
1,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0
2,0,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0
3,0,0,3,1,0,0,0,0,0.0,1.0,0.0,0.0
3,0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0
5,0,0,5,0,0,0,0,0,0.0,1.0,0.0,0.0
5,0,0,4,0,0,0,0,0,0.0,1.0,0.0,0.0
92,22,25,48,158,0,11,0,3,0.0,0.0,0.0,1.0
3,0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0
5,0,0,4,0,0,0,0,0,0.0,1.0,0.0,0.0
4,0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0
12,0,0,11,0,0,0,0,0,0.0,0.0,0.0,1.0
58,27,26,32,89,0,10,4,6,0.0,0.0,0.0,1.0
4,0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0
4,0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0
8,0,0,7,0,0,2,0,0,0.0,1.0,0.0,0.0
4,0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0
5,0,0,4,0,0,0,0,0,0.0,1.0,0.0,0.0
13,0,0,12,0,0,0,0,0,0.0,1.0,0.0,0.0
11,0,0,10,0,0,0,0,0,0.0,0.0,0.0,1.0
92,82,47,63,82,3,17,0,3,0.0,0.0,0.0,1.0
2,0,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0
4,0,0,4,0,0,0,0,0,0.0,1.0,0.0,0.0
3,0,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0
3,0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0
70,57,35,40,108,0,10,0,0,0.0,0.0,0.0,1.0
2,0,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0
6,0,0,6,0,0,0,0,0,0.0,1.0,0.0,0.0
9,0,0,8,1,0,0,0,0,0.0,1.0,0.0,0.0
9,0,0,8,0,0,0,0,0,0.0,0.0,0.0,1.0
75,30,31,47,91,1,10,4,10,0.0,0.0,0.0,1.0
11,0,0,10,0,0,0,0,0,0.0,1.0,0.0,0.0
3,0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0
18,0,0,15,2,1,0,0,0,0.0,1.0,0.0,0.0
9,0,0,8,0,3,0,0,0,0.0,1.0,0.0,0.0
5,0,0,4,2,0,0,0,0,0.0,1.0,0.0,0.0
4,0,0,3,1,0,0,0,0,0.0,0.0,0.0,1.0
92,43,40,51,146,0,6,0,3,0.0,0.0,0.0,1.0
3,0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0
5,0,0,4,0,0,0,0,0,0.0,1.0,0.0,0.0
4,0,0,4,0,0,0,0,0,0.0,1.0,0.0,0.0
3,0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0
3,0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0
68,38,28,31,136,4,2,12,3,0.0,0.0,0.0,1.0
6,0,0,6,0,0,0,0,0,0.0,1.0,0.0,0.0
2,0,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0
7,0,0,6,1,0,0,0,0,0.0,1.0,0.0,0.0
8,0,0,7,0,0,0,0,0,0.0,1.0,0.0,0.0
10,0,0,9,0,0,0,0,0,0.0,0.0,0.0,1.0
2,0,0,2,0,0,0,0,0,0.0,0.0,0.0,1.0
5,0,0,4,0,0,0,0,0,0.0,0.0,0.0,1.0
72,63,24,33,142,1,8,0,3,0.0,0.0,0.0,1.0
4,0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0
49,25,25,31,64,0,2,4,0,0.0,0.0,0.0,1.0
6,0,0,6,0,0,0,0,0,0.0,1.0,0.0,0.0
59,7,25,30,103,3,4,4,0,0.0,0.0,0.0,1.0
34,6,8,21,44,0,4,0,0,0.0,0.0,0.0,1.0
4,0,0,4,0,0,0,0,0,0.0,1.0,0.0,0.0
7,0,0,7,0,0,0,0,0,0.0,1.0,0.0,0.0
9,0,0,8,0,0,0,0,0,0.0,1.0,0.0,0.0
6,0,0,5,0,0,0,0,0,0.0,0.0,0.0,1.0
52,32,29,34,61,1,0,0,0,0.0,0.0,0.0,1.0
5,0,0,4,0,0,0,0,0,0.0,1.0,0.0,0.0
6,0,0,6,0,0,0,0,0,0.0,1.0,0.0,0.0
8,0,0,8,0,0,0,0,0,0.0,0.0,0.0,1.0
54,71,38,37,46,3,17,0,0,0.0,0.0,0.0,1.0
3,0,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0
3,0,0,3,0,0,0,0,0,0.0,0.0,0.0,1.0
4,0,0,4,0,0,0,0,0,0.0,0.0,0.0,1.0
48,9,30,28,67,1,6,0,0,0.0,0.0,0.0,1.0
6,0,0,5,0,0,0,0,0,0.0,1.0,0.0,0.0
5,0,0,4,0,0,0,0,0,0.0,1.0,0.0,0.0
10,0,0,9,0,0,0,0,0,0.0,1.0,0.0,0.0
11,0,0,10,0,0,0,0,0,0.0,0.0,0.0,1.0
71,50,52,38,120,1,4,0,0,0.0,0.0,0.0,1.0
3,0,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0
8,0,0,7,0,0,0,0,0,0.0,0.0,0.0,1.0
47,46,38,30,58,1,0,4,6,0.0,0.0,0.0,1.0
3,0,0,2,1,0,0,0,0,0.0,1.0,0.0,0.0
2,0,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0
3,0,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0
34,8,26,24,29,1,0,0,0,0.0,0.0,0.0,1.0
2,0,0,1,1,0,0,0,0,0.0,1.0,0.0,0.0
5,0,0,4,1,0,0,0,0,0.0,1.0,0.0,0.0
5,0,0,4,1,0,0,0,0,0.0,1.0,0.0,0.0
8,0,0,7,1,0,0,0,0,0.0,0.0,0.0,1.0
2,0,0,2,0,0,0,0,0,0.0,0.0,0.0,1.0
57,19,31,28,107,1,6,4,3,0.0,0.0,0.0,1.0
8,0,0,7,1,0,0,0,0,0.0,1.0,0.0,0.0
3,0,0,2,1,0,0,0,0,0.0,1.0,0.0,0.0
29,6,12,13,58,1,8,0,0,0.0,0.0,0.0,1.0
5,0,0,4,0,0,0,0,0,0.0,1.0,0.0,0.0
7,0,0,6,0,0,0,0,0,0.0,0.0,0.0,1.0
49,37,28,27,82,0,0,0,0,0.0,0.0,0.0,1.0
11,0,0,8,0,0,11,0,0,0.0,1.0,0.0,0.0
4,0,0,3,1,0,0,0,0,0.0,1.0,0.0,0.0
3,0,0,3,1,0,0,0,0,0.0,1.0,0.0,0.0
3,0,0,2,1,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0
39,11,12,17,81,3,0,0,0,0.0,0.0,0.0,1.0
5,0,0,4,2,0,0,0,0,0.0,1.0,0.0,0.0
7,0,0,6,1,0,0,0,0,0.0,1.0,0.0,0.0
9,0,0,8,1,0,0,0,0,0.0,0.0,0.0,1.0
53,30,41,27,94,3,2,0,0,0.0,0.0,0.0,1.0
4,0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0
4,0,0,4,0,0,0,0,0,0.0,1.0,0.0,0.0
7,0,0,6,1,0,0,0,0,0.0,0.0,0.0,1.0
68,36,43,38,103,1,4,8,10,0.0,0.0,0.0,1.0
2,0,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0
9,0,0,8,0,0,0,0,0,0.0,1.0,0.0,0.0
82,39,43,44,133,3,8,8,3,0.0,0.0,0.0,1.0
8,0,0,7,0,0,0,0,0,0.0,1.0,0.0,0.0
8,0,0,8,0,0,0,0,0,0.0,0.0,0.0,1.0
35,29,30,25,32,0,0,0,0,0.0,0.0,0.0,1.0
4,0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0
5,0,0,4,0,0,0,0,0,0.0,1.0,0.0,0.0
2,0,0,1,1,0,0,0,0,0.0,0.0,0.0,1.0
36,7,17,19,63,0,2,0,0,0.0,0.0,0.0,1.0
5,0,0,4,0,0,0,0,0,0.0,1.0,0.0,0.0
4,0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0
6,0,0,5,0,0,0,0,0,0.0,1.0,0.0,0.0
11,0,0,10,0,0,0,0,0,0.0,1.0,0.0,0.0
17,0,0,15,0,0,0,0,0,0.0,0.0,0.0,1.0
46,28,24,22,95,1,0,0,0,0.0,0.0,0.0,1.0
5,0,0,5,0,0,0,0,0,0.0,1.0,0.0,0.0
6,0,0,6,0,0,0,0,0,0.0,1.0,0.0,0.0
18,0,0,16,1,0,0,0,0,0.0,0.0,0.0,1.0
39,12,26,26,42,0,8,4,0,0.0,0.0,0.0,1.0
3,0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0
41,19,29,24,58,0,6,0,0,0.0,0.0,0.0,1.0
3,0,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0
11,0,0,9,1,0,0,0,0,0.0,1.0,0.0,0.0
44,13,23,28,51,0,6,0,0,0.0,0.0,0.0,1.0
10,0,0,9,0,0,0,0,0,0.0,0.0,0.0,1.0
32,16,17,20,41,0,0,0,0,0.0,0.0,0.0,1.0
7,0,0,6,1,0,0,0,0,0.0,1.0,0.0,0.0
7,0,0,6,0,0,0,0,0,0.0,1.0,0.0,0.0
54,12,16,32,73,7,2,0,3,0.0,0.0,0.0,1.0
31,6,8,23,20,1,2,0,0,0.0,0.0,0.0,1.0
2,0,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0
2,0,0,2,0,0,0,0,0,0.0,0.0,0.0,1.0
14,2,6,11,6,0,0,0,0,0.0,0.0,0.0,1.0
2,0,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0
2,0,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0
6,0,0,5,0,0,0,0,0,0.0,0.0,0.0,1.0
2,0,0,2,0,0,0,0,0,0.0,0.0,0.0,1.0
54,25,29,30,85,1,6,0,3,0.0,0.0,0.0,1.0
7,0,0,7,0,0,0,0,0,0.0,1.0,0.0,0.0
6,0,0,5,1,0,0,0,0,0.0,1.0,0.0,0.0
53,33,26,35,59,0,2,0,0,0.0,0.0,0.0,1.0
8,0,0,7,0,0,0,0,0,0.0,1.0,0.0,0.0
38,7,19,29,23,0,2,0,3,0.0,0.0,0.0,1.0
6,0,0,5,0,0,0,0,0,0.0,1.0,0.0,0.0
10,0,0,8,1,1,0,0,0,0.0,1.0,0.0,0.0
83,67,49,45,139,0,4,0,6,0.0,0.0,0.0,1.0
7,0,0,6,0,0,0,0,0,0.0,1.0,0.0,0.0
5,0,0,4,1,0,0,0,0,0.0,1.0,0.0,0.0
9,0,0,8,2,0,0,0,0,0.0,1.0,0.0,0.0
110,61,58,67,142,7,8,4,3,0.0,0.0,0.0,1.0
25,8,10,15,34,0,0,4,0,0.0,0.0,0.0,1.0
4,0,0,4,1,0,0,0,0,0.0,1.0,0.0,0.0
72,26,37,41,109,0,11,4,0,0.0,0.0,0.0,1.0
6,0,0,5,1,0,0,0,0,0.0,0.0,0.0,1.0
33,7,7,21,38,0,11,0,0,0.0,0.0,0.0,1.0
9,0,0,8,2,0,0,0,0,0.0,1.0,0.0,0.0
3,0,0,3,1,0,0,0,0,0.0,1.0,0.0,0.0
8,0,0,7,1,0,0,0,0,0.0,1.0,0.0,0.0
65,34,37,36,107,1,2,0,0,0.0,0.0,0.0,1.0
3,0,0,3,1,0,0,0,0,0.0,0.0,0.0,1.0
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0
36,6,7,13,91,0,2,0,0,0.0,0.0,0.0,1.0
1,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0
2,0,0,2,0,0,0,0,0,0.0,0.0,0.0,1.0
90,40,51,51,139,0,4,4,6,0.0,0.0,0.0,1.0
5,0,0,4,0,0,0,0,0,0.0,0.0,0.0,1.0
29,6,4,19,29,0,2,4,0,0.0,0.0,0.0,1.0
6,0,0,5,0,0,0,4,0,0.0,1.0,0.0,0.0
3,0,0,3,0,0,0,0,0,0.0,0.0,0.0,1.0
61,31,26,32,101,1,10,0,3,0.0,0.0,0.0,1.0
27,5,6,11,61,1,2,0,0,0.0,0.0,0.0,1.0
4,0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0
1,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0
69,19,31,38,110,0,8,0,3,0.0,0.0,0.0,1.0
4,0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0
3,0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0
43,29,27,31,36,1,4,0,0,0.0,0.0,0.0,1.0
4,0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0
39,8,22,21,65,0,6,4,6,0.0,0.0,0.0,1.0
4,0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0
2,0,0,2,1,0,0,0,0,0.0,0.0,0.0,1.0
27,7,10,19,24,1,2,4,0,0.0,0.0,0.0,1.0
7,0,0,6,0,0,0,0,0,0.0,0.0,0.0,1.0
63,27,39,41,68,1,8,0,3,0.0,0.0,0.0,1.0
4,0,0,4,0,0,0,0,0,0.0,1.0,0.0,0.0
4,0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0
5,0,0,5,0,0,0,0,0,0.0,0.0,0.0,1.0
55,36,30,27,101,0,8,4,6,0.0,0.0,0.0,1.0
5,0,0,5,0,0,0,0,0,0.0,1.0,0.0,0.0
4,0,0,3,0,0,0,0,0,0.0,0.0,0.0,1.0
31,9,18,24,22,1,0,0,0,0.0,0.0,0.0,1.0
1,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0
4,0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0
46,21,22,26,71,3,6,0,0,0.0,0.0,0.0,1.0
5,0,0,5,0,0,0,0,0,0.0,1.0,0.0,0.0
6,0,0,5,0,1,0,0,0,0.0,1.0,0.0,0.0
47,8,22,30,56,4,2,0,6,0.0,0.0,0.0,1.0
2,0,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0
4,0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0
4,0,0,3,0,1,0,0,0,0.0,1.0,0.0,0.0
5,0,0,4,0,0,0,0,0,0.0,0.0,0.0,1.0
58,27,38,32,96,0,2,4,0,0.0,0.0,0.0,1.0
4,0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0
4,0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0
5,0,0,4,0,0,0,0,0,0.0,1.0,0.0,0.0
64,36,25,41,75,6,0,8,0,0.0,0.0,0.0,1.0
3,0,0,3,0,0,0,0,0,0.0,0.0,0.0,1.0
45,7,27,24,78,1,2,0,0,0.0,0.0,0.0,1.0
6,0,0,6,0,0,0,0,0,0.0,1.0,0.0,0.0
4,0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0
5,0,0,5,1,0,0,0,0,0.0,1.0,0.0,0.0
11,0,0,10,0,0,0,0,0,0.0,0.0,0.0,1.0
65,30,28,35,109,0,4,4,3,0.0,0.0,0.0,1.0
8,0,0,6,0,0,0,8,0,0.0,1.0,0.0,0.0
2,0,0,2,0,0,0,0,0,0.0,0.0,0.0,1.0
9,0,0,8,0,0,0,0,0,0.0,1.0,0.0,0.0
5,0,0,4,0,0,0,0,0,0.0,1.0,0.0,0.0
67,35,39,39,97,0,0,0,6,0.0,0.0,0.0,1.0
4,0,0,4,1,0,0,0,0,0.0,1.0,0.0,0.0
4,0,0,4,0,1,0,0,0,0.0,1.0,0.0,0.0
4,0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0
7,0,0,6,0,1,0,0,0,0.0,1.0,0.0,0.0
5,0,0,5,0,0,0,0,0,0.0,1.0,0.0,0.0
8,0,0,7,0,0,0,0,0,0.0,0.0,0.0,1.0
88,46,47,47,146,0,6,4,3,0.0,0.0,0.0,1.0
2,0,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0
6,0,0,5,1,0,0,0,0,0.0,1.0,0.0,0.0
10,0,0,9,0,0,0,0,0,0.0,0.0,0.0,1.0
70,26,46,45,82,1,4,0,0,0.0,0.0,0.0,1.0
6,0,0,6,0,0,0,0,0,0.0,1.0,0.0,0.0
3,0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0
5,0,0,4,0,0,0,0,0,0.0,1.0,0.0,0.0
4,0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0
65,20,39,35,107,1,11,0,0,0.0,0.0,0.0,1.0
7,0,0,6,0,0,0,0,0,0.0,0.0,0.0,1.0
27,5,20,21,15,0,0,0,0,0.0,0.0,0.0,1.0
4,0,0,3,0,0,0,0,0,0.0,0.0,0.0,1.0
4,0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0
4,0,0,3,0,0,0,0,0,0.0,0.0,0.0,1.0
62,28,33,29,121,0,17,0,0,0.0,0.0,0.0,1.0
8,0,0,7,0,0,0,0,0,0.0,1.0,0.0,0.0
53,14,26,31,78,0,6,0,0,0.0,0.0,0.0,1.0
37,25,23,13,91,4,2,0,0,0.0,0.0,0.0,1.0
2,0,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0
3,0,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0
7,0,0,7,0,0,0,0,0,0.0,0.0,0.0,1.0
58,15,43,31,104,0,0,0,0,0.0,0.0,0.0,1.0
3,0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0
6,0,0,5,0,0,0,0,0,0.0,1.0,0.0,0.0
7,0,0,6,0,0,0,0,0,0.0,1.0,0.0,0.0
8,0,0,7,0,0,0,0,0,0.0,1.0,0.0,0.0
6,0,0,6,0,0,0,0,0,0.0,0.0,0.0,1.0
87,40,48,49,140,3,4,0,0,0.0,0.0,0.0,1.0
3,0,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0
4,0,0,4,0,0,0,0,0,0.0,1.0,0.0,0.0
2,0,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0
58,8,14,30,102,4,2,0,0,0.0,0.0,0.0,1.0
57,19,46,36,67,3,6,4,3,0.0,0.0,0.0,1.0
4,0,0,4,0,0,0,0,0,0.0,0.0,0.0,1.0
53,29,38,31,78,0,2,0,0,0.0,0.0,0.0,1.0
2,0,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0
3,0,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0
8,0,0,8,0,0,0,0,0,0.0,1.0,0.0,0.0
71,31,43,45,88,1,4,0,3,0.0,0.0,0.0,1.0
44,9,23,24,70,3,0,4,0,0.0,0.0,0.0,1.0
6,0,0,5,0,0,0,0,0,0.0,1.0,0.0,0.0
8,0,0,7,0,0,0,0,0,0.0,1.0,0.0,0.0
5,0,0,5,1,0,0,0,0,0.0,0.0,0.0,1.0
86,33,66,54,107,4,8,0,0,0.0,0.0,0.0,1.0
3,0,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0
2,0,0,2,1,0,0,0,0,0.0,1.0,0.0,0.0
6,0,0,5,1,0,0,0,0,0.0,0.0,0.0,1.0
51,9,23,20,123,0,0,0,0,0.0,0.0,0.0,1.0
1,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0
3,0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0
57,20,37,38,61,0,4,4,0,0.0,0.0,0.0,1.0
5,0,0,4,0,0,0,0,0,0.0,1.0,0.0,0.0
1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0
2,0,0,2,0,0,0,0,0,0.0,0.0,0.0,1.0
45,19,33,27,62,3,2,0,0,0.0,0.0,0.0,1.0
1,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0
2,0,0,2,1,0,0,0,0,0.0,1.0,0.0,0.0
53,10,27,33,67,0,6,0,0,0.0,0.0,0.0,1.0
3,0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0
4,0,0,4,0,0,0,0,0,0.0,1.0,0.0,0.0
45,24,43,34,29,1,0,0,3,0.0,0.0,0.0,1.0
3,0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0
3,0,0,2,0,0,0,0,0,0.0,0.0,0.0,1.0
60,38,38,32,100,3,0,12,0,0.0,0.0,0.0,1.0
5,0,0,5,0,0,0,0,0,0.0,1.0,0.0,0.0
2,0,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0
4,0,0,4,0,0,0,0,0,0.0,0.0,0.0,1.0
48,13,20,21,101,3,4,0,3,0.0,0.0,0.0,1.0
3,0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0
4,0,0,4,0,0,0,0,0,0.0,1.0,0.0,0.0
5,0,0,4,0,0,0,0,0,0.0,0.0,0.0,1.0
41,7,24,22,70,1,4,0,0,0.0,0.0,0.0,1.0
3,0,0,2,1,0,0,0,0,0.0,0.0,0.0,1.0
2,0,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0
9,0,0,8,1,0,0,0,0,0.0,0.0,0.0,1.0
34,28,19,15,72,0,0,0,0,0.0,0.0,0.0,1.0
2,0,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0
7,0,0,6,0,0,0,0,0,0.0,1.0,0.0,0.0
39,27,30,20,64,1,8,0,0,0.0,0.0,0.0,1.0
6,0,0,6,0,0,0,0,0,0.0,0.0,0.0,1.0
45,37,34,30,51,1,0,0,0,0.0,0.0,0.0,1.0
2,0,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0
34,4,20,23,33,0,2,0,0,0.0,0.0,0.0,1.0
5,0,0,4,1,0,0,0,0,0.0,1.0,0.0,0.0
3,0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0
3,0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0
3,0,0,2,0,0,0,0,0,0.0,0.0,0.0,1.0
29,5,14,17,38,1,2,0,0,0.0,0.0,0.0,1.0
2,0,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0
49,28,35,30,69,3,0,0,0,0.0,0.0,0.0,1.0
3,0,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0
7,0,0,6,0,0,0,0,0,0.0,1.0,0.0,0.0
71,36,37,43,95,3,4,4,3,0.0,0.0,0.0,1.0
6,0,0,5,1,0,0,0,0,0.0,0.0,0.0,1.0
49,10,29,35,44,4,2,0,0,0.0,0.0,0.0,1.0
4,0,0,4,0,0,0,0,0,0.0,1.0,0.0,0.0
4,0,0,4,0,0,0,0,0,0.0,1.0,0.0,0.0
39,22,23,23,53,0,4,0,3,0.0,0.0,0.0,1.0
5,0,0,5,0,0,0,0,0,0.0,1.0,0.0,0.0
3,0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0
10,0,0,9,0,0,0,0,0,0.0,1.0,0.0,0.0
63,32,42,45,51,0,4,8,0,0.0,0.0,0.0,1.0
5,0,0,4,0,0,0,0,0,0.0,1.0,0.0,0.0
3,0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0
3,0,0,3,0,0,0,0,0,0.0,0.0,0.0,1.0
49,31,30,24,89,0,8,0,3,0.0,0.0,0.0,1.0
6,0,0,5,0,0,0,0,0,0.0,1.0,0.0,0.0
51,8,38,39,30,1,2,4,0,0.0,0.0,0.0,1.0
4,0,0,4,0,0,0,0,0,0.0,1.0,0.0,0.0
3,0,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0
7,0,0,6,0,0,0,0,0,0.0,1.0,0.0,0.0
2,0,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0
35,7,13,17,68,0,0,0,0,0.0,0.0,0.0,1.0
1,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0
7,0,0,6,0,0,0,0,0,0.0,1.0,0.0,0.0
85,55,65,61,67,1,6,4,0,0.0,0.0,0.0,1.0
2,0,0,2,0,0,0,0,0,0.0,0.0,0.0,1.0
63,42,37,26,138,1,11,4,3,0.0,0.0,0.0,1.0
37,5,22,22,48,4,6,0,0,0.0,0.0,0.0,1.0
6,0,0,6,0,0,0,0,0,0.0,0.0,0.0,1.0
58,36,44,33,85,3,2,12,0,0.0,0.0,0.0,1.0
4,0,0,4,0,0,0,0,0,0.0,1.0,0.0,0.0
47,41,41,31,51,1,4,0,0,0.0,0.0,0.0,1.0
5,0,0,4,0,0,0,0,0,0.0,1.0,0.0,0.0
4,0,0,3,0,0,0,0,0,0.0,0.0,0.0,1.0
37,4,13,16,81,4,4,0,0,0.0,0.0,0.0,1.0
4,0,0,4,0,0,0,0,0,0.0,1.0,0.0,0.0
6,0,0,6,0,0,0,0,0,0.0,1.0,0.0,0.0
84,57,41,44,145,1,6,4,3,0.0,0.0,0.0,1.0
1,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0
45,23,21,29,52,0,0,0,0,0.0,0.0,0.0,1.0
5,0,0,5,0,0,0,0,0,0.0,1.0,0.0,0.0
5,0,0,5,0,0,0,0,0,0.0,0.0,0.0,1.0
60,44,30,38,71,0,4,0,0,0.0,0.0,0.0,1.0
3,0,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0
1,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0
2,0,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0
38,7,6,22,55,1,2,0,0,0.0,0.0,0.0,1.0
4,0,0,4,0,0,0,0,0,0.0,1.0,0.0,0.0
3,0,0,2,0,0,0,0,0,0.0,0.0,0.0,1.0
31,6,10,23,21,1,0,0,0,0.0,0.0,0.0,1.0
25,3,9,19,18,3,0,0,0,0.0,0.0,0.0,1.0
2,0,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0
3,0,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0
3,0,0,2,0,0,0,0,0,0.0,0.0,0.0,1.0
37,14,13,24,43,0,0,4,0,0.0,0.0,0.0,1.0
4,0,0,4,0,0,0,0,0,0.0,1.0,0.0,0.0
6,0,0,6,0,0,0,0,0,0.0,0.0,0.0,1.0
49,25,22,28,74,0,2,0,3,0.0,0.0,0.0,1.0
